,Temperoculture,NGA,Original_culture_name,Period_start,Period_end,Polity_population,Polity_territory,Population_of_the_largest_settlement,Administrative_levels,Military_levels,Religious_levels,Settlement_hierarchy,Largest_communication_distance,Occupational_complexity,Professional_lawyers,Professional_military_officers,Professional_priesthood,Professional_soldiers,Bureaucracy_examination_system,Bureaucracy_merit_promotion,Bureaucracy_source_of_support,Fulltime_bureaucrats,Courts,Formal_legal_code,Judges,Bridges,Burial_site,Canals,Ceremonial_site,Communal_buildings,Drinking_water_supply_systems,Enclosures,Entertainment_buildings,Food_storage_sites,Irrigation_systems,Knowledge/information_buildings,Markets,Mines_or_quarries,Monumental_building_cost,Monumental_building_extent,Monumental_building_height,Ports,Roads,Special_purpose_house,Special_purpose_sites,Specialized_government_buildings,Symbolic_buildings,Trading_emporia,Utilitarian_public_buildings,Other_polity-owned_site,Calendar,Fiction,Geometrical_measurements,History,Lists_tables_and_classifications,Measurement_of_area,Measurement_of_time,Measurement_of_length,Measurement_of_volume,Measurement_of_weight,Mnemonic_devices,Nonphonetic_writing,Phonetic_alphabetic_writing,Philosophy,Practical_literature,Religious_literature,Sacred_texts,Scientific_literature,Script,Nonwritten_records,Written_records,Articles,Debt_and_credit_structures,Foreign_coins,Indigenous_coins,Paper_currency,Precious_metals,Store_of_wealth,Tokens,Fastest_individual_communication,General_postal_service,Postal_stations,Couriers,Peak_date,UTM_zone,Region,Capital,Degree_of_centralization,Language,Linguistic_family,Preceding_(quasi)polity,Relationship_to_preceding_(quasi)polity,Succeeding_(quasi)polity,Supracultural_entity,Scale_of_supracultural_interaction,Suprapolity_relations,High_gods_(creator_gods),Supernatural_enforcement_of_fairness,Supernatural_enforcement_of_human_reciprocity,Supernatural_enforcement_of_ingroup_loyalty,Name_of_official_cult,Largest_scale_ritual_name,Largest_scale_collective_ritual_of_the_official_cult_frequency_for_the_audience,Largest_scale_ritual_frequency_for_ritual_specialist,Largest_scale_ritual_frequency_per_participant,Most_dysphoric_ritual_name,Most_dysphoric_ritual_frequency_for_audience,Most_dysphoric_ritual_frequency_for_ritual_specialist,Most_dysphoric_ritual_frequency_per_participant,Most_euphoric_ritual_name,Most_euphoric_ritual_frequency_for_audience,Most_euphoric_ritual_frequency_for_ritual_specialist,Most_euphoric_ritual_frequency_per_participant,Most_frequent_ritual_name,Most_frequent_ritual_frequency_for_audience,Most_frequent_ritual_frequency_for_ritual_specialist,Most_frequent_ritual_frequency_per_participant,Most_widespread_ritual_name,Most_widespread_ritual_frequency_for_audience,Most_widespread_ritual_frequency_for_ritual_specialist,Most_widespread_ritual_frequency_per_participant,Name_of_other_significant_religious_or_ideological_systems,CC_PolPop,CC_PolTerr,CC_CapPop,CC_Hier,CC_Govt,CC_Infra,CC_Writing,CC_Texts,CC_Money,BasePolity,Percent_CCs_imputed,CCs_imputed,CC_PolPop_Regression_x0,CC_PolPop_Regression_x1,CC_PolPop_Regression_x2
955,JpJomo2-6800,['Kansai'],,-6800,-6700,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
956,JpJomo2-6700,['Kansai'],,-6700,-6600,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
957,JpJomo2-6600,['Kansai'],,-6600,-6500,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
958,JpJomo2-6500,['Kansai'],,-6500,-6400,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
959,JpJomo2-6400,['Kansai'],,-6400,-6300,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
960,JpJomo2-6300,['Kansai'],,-6300,-6200,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
961,JpJomo2-6200,['Kansai'],,-6200,-6100,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
962,JpJomo2-6100,['Kansai'],,-6100,-6000,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
963,JpJomo2-6000,['Kansai'],,-6000,-5900,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
964,JpJomo2-5900,['Kansai'],,-5900,-5800,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
965,JpJomo2-5800,['Kansai'],,-5800,-5700,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
966,JpJomo2-5700,['Kansai'],,-5700,-5600,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
967,JpJomo2-5600,['Kansai'],,-5600,-5500,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
968,JpJomo2-5500,['Kansai'],,-5500,-5400,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
969,JpJomo2-5400,['Kansai'],,-5400,-5300,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
970,JpJomo2-5300,['Kansai'],,-5300,-5200,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.1,quasipolity,,,Incipient Jomon,continuity,Early Jomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.05555555555555555,,0.0,,JpJomo2,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
971,JpJomo3-5300,['Kansai'],,-5300,-5200,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,0.1,,0.0,0.1,0.1,0.1,0.1,1.0,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.1,0.1,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.0,quasipolity,,,Initial Jomon,continuity,Middle Jomon,,,,,,,,,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,domestic rituals involving figurines,not applicable,not applicable,daily,domestic rituals involving figurines,not applicable,not applicable,daily,,,,,2.0,0.0,0.16666666666666666,,0.0,,JpJomo3,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
972,JpJomo3-5200,['Kansai'],,-5200,-5100,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,0.1,,0.0,0.1,0.1,0.1,0.1,1.0,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.1,0.1,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.0,quasipolity,,,Initial Jomon,continuity,Middle Jomon,,,,,,,,,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,domestic rituals involving figurines,not applicable,not applicable,daily,domestic rituals involving figurines,not applicable,not applicable,daily,,,,,2.0,0.0,0.16666666666666666,,0.0,,JpJomo3,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
973,JpJomo3-5100,['Kansai'],,-5100,-5000,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,0.1,,0.0,0.1,0.1,0.1,0.1,1.0,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.1,0.1,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.0,quasipolity,,,Initial Jomon,continuity,Middle Jomon,,,,,,,,,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,domestic rituals involving figurines,not applicable,not applicable,daily,domestic rituals involving figurines,not applicable,not applicable,daily,,,,,2.0,0.0,0.16666666666666666,,0.0,,JpJomo3,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
974,JpJomo3-5000,['Kansai'],,-5000,-4900,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,0.1,,0.0,0.1,0.1,0.1,0.1,1.0,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.1,0.1,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.0,quasipolity,,,Initial Jomon,continuity,Middle Jomon,,,,,,,,,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,domestic rituals involving figurines,not applicable,not applicable,daily,domestic rituals involving figurines,not applicable,not applicable,daily,,,,,2.0,0.0,0.16666666666666666,,0.0,,JpJomo3,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
975,JpJomo3-4900,['Kansai'],,-4900,-4800,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,0.1,,0.0,0.1,0.1,0.1,0.1,1.0,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.1,0.1,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.0,quasipolity,,,Initial Jomon,continuity,Middle Jomon,,,,,,,,,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,domestic rituals involving figurines,not applicable,not applicable,daily,domestic rituals involving figurines,not applicable,not applicable,daily,,,,,2.0,0.0,0.16666666666666666,,0.0,,JpJomo3,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
976,JpJomo3-4800,['Kansai'],,-4800,-4700,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,0.1,,0.0,0.1,0.1,0.1,0.1,1.0,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.1,0.1,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.0,quasipolity,,,Initial Jomon,continuity,Middle Jomon,,,,,,,,,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,domestic rituals involving figurines,not applicable,not applicable,daily,domestic rituals involving figurines,not applicable,not applicable,daily,,,,,2.0,0.0,0.16666666666666666,,0.0,,JpJomo3,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
977,JpJomo3-4700,['Kansai'],,-4700,-4600,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,0.1,,0.0,0.1,0.1,0.1,0.1,1.0,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.1,0.1,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.0,quasipolity,,,Initial Jomon,continuity,Middle Jomon,,,,,,,,,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,domestic rituals involving figurines,not applicable,not applicable,daily,domestic rituals involving figurines,not applicable,not applicable,daily,,,,,2.0,0.0,0.16666666666666666,,0.0,,JpJomo3,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
978,JpJomo3-4600,['Kansai'],,-4600,-4500,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,0.1,,0.0,0.1,0.1,0.1,0.1,1.0,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.1,0.1,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.0,quasipolity,,,Initial Jomon,continuity,Middle Jomon,,,,,,,,,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,domestic rituals involving figurines,not applicable,not applicable,daily,domestic rituals involving figurines,not applicable,not applicable,daily,,,,,2.0,0.0,0.16666666666666666,,0.0,,JpJomo3,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
979,JpJomo3-4500,['Kansai'],,-4500,-4400,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,0.1,,0.0,0.1,0.1,0.1,0.1,1.0,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.1,0.1,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.0,quasipolity,,,Initial Jomon,continuity,Middle Jomon,,,,,,,,,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,domestic rituals involving figurines,not applicable,not applicable,daily,domestic rituals involving figurines,not applicable,not applicable,daily,,,,,2.0,0.0,0.16666666666666666,,0.0,,JpJomo3,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
980,JpJomo3-4400,['Kansai'],,-4400,-4300,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,0.1,,0.0,0.1,0.1,0.1,0.1,1.0,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.1,0.1,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.0,quasipolity,,,Initial Jomon,continuity,Middle Jomon,,,,,,,,,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,domestic rituals involving figurines,not applicable,not applicable,daily,domestic rituals involving figurines,not applicable,not applicable,daily,,,,,2.0,0.0,0.16666666666666666,,0.0,,JpJomo3,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
981,JpJomo3-4300,['Kansai'],,-4300,-4200,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,0.1,,0.0,0.1,0.1,0.1,0.1,1.0,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.1,0.1,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.0,quasipolity,,,Initial Jomon,continuity,Middle Jomon,,,,,,,,,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,domestic rituals involving figurines,not applicable,not applicable,daily,domestic rituals involving figurines,not applicable,not applicable,daily,,,,,2.0,0.0,0.16666666666666666,,0.0,,JpJomo3,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
982,JpJomo3-4200,['Kansai'],,-4200,-4100,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,0.1,,0.0,0.1,0.1,0.1,0.1,1.0,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.1,0.1,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.0,quasipolity,,,Initial Jomon,continuity,Middle Jomon,,,,,,,,,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,domestic rituals involving figurines,not applicable,not applicable,daily,domestic rituals involving figurines,not applicable,not applicable,daily,,,,,2.0,0.0,0.16666666666666666,,0.0,,JpJomo3,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
983,JpJomo3-4100,['Kansai'],,-4100,-4000,,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,0.1,,0.0,0.1,0.1,0.1,0.1,1.0,,,,,0.1,,,0.0,,0.1,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.1,0.1,,,,,0.0,0.0,0.0,,['53S'],['East Asia'],0.0,quasipolity,,,Initial Jomon,continuity,Middle Jomon,,,,,,,,,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,community ritual,not applicable,not applicable,seasonally,domestic rituals involving figurines,not applicable,not applicable,daily,domestic rituals involving figurines,not applicable,not applicable,daily,,,,,2.0,0.0,0.16666666666666666,,0.0,,JpJomo3,0.5555555555555556,"[1, 1, 1, 0, 0, 0, 1, 0, 1]",,0.0,0.0
